"id","Date","BTC_Open","BTC_High","BTC_Low","BTC_Close","BTC_Adj_Close","BTC_Volume","BTC_Daily_Percent_Change","ETH_Open","ETH_High","ETH_Low","ETH_Close","ETH_Adj_Close","ETH_Volume","ETH_Daily_Percent_Change"
434,"2019-01-16 00:00:00",3631.509766,3685.7771,3624.67334,3655.006836,3655.006836,5394457145,0.65,121.809242,127.118248,121.441414,123.547066,123.547066,2746469340,1.43
435,"2019-01-17 00:00:00",3651.871094,3680.135986,3621.960938,3678.563965,3678.563965,5464420383,0.73,123.57354,124.270721,120.817032,123.74192,123.74192,2594091285,0.14
436,"2019-01-18 00:00:00",3677.990479,3682.52002,3637.080811,3657.839355,3657.839355,5002961727,-0.55,123.654655,123.84169,120.241898,121.010262,121.010262,2305389800,-2.14
437,"2019-01-19 00:00:00",3652.37793,3758.533447,3652.37793,3728.568359,3728.568359,5955691380,2.09,121.614426,125.904228,121.161034,124.51902,124.51902,3048261797,2.39
438,"2019-01-20 00:00:00",3725.446045,3743.387939,3583.019531,3601.013672,3601.013672,5582489560,-3.34,124.632401,125.070389,118.702324,119.474831,119.474831,2964108269,-4.14
439,"2019-01-21 00:00:00",3600.372803,3608.84082,3558.537109,3576.032471,3576.032471,5004347059,-0.68,119.636459,119.715439,116.15744,117.157852,117.157852,2421720343,-2.07
440,"2019-01-22 00:00:00",3575.081299,3620.746582,3539.721436,3604.577148,3604.577148,5313623556,0.83,117.110756,119.664345,114.676682,118.747551,118.747551,2552507405,1.4
441,"2019-01-23 00:00:00",3605.557129,3623.067871,3565.313965,3585.123047,3585.123047,5433755649,-0.57,118.713814,119.422798,116.376648,117.452606,117.452606,2556952198,-1.06
442,"2019-01-24 00:00:00",3584.500244,3616.087402,3569.092773,3600.865479,3600.865479,5262869046,0.46,117.462784,118.032104,116.006798,117.362885,117.362885,2520843420,-0.09
443,"2019-01-25 00:00:00",3607.390381,3612.927734,3575.597412,3599.765869,3599.765869,5265847539,-0.21,117.594955,117.802994,115.830154,116.378342,116.378342,2606881898,-1.03
444,"2019-01-26 00:00:00",3599.715332,3654.933105,3593.345947,3602.460449,3602.460449,5098183235,0.08,116.373528,118.084114,115.980576,116.488739,116.488739,2412181169,0.1
445,"2019-01-27 00:00:00",3604.687256,3612.671387,3567.24585,3583.96582,3583.96582,5570752966,-0.57,116.510315,116.68541,113.405289,113.405289,113.405289,2775888287,-2.67
446,"2019-01-28 00:00:00",3584.283203,3586.750977,3439.23291,3470.450439,3470.450439,6908930483,-3.18,113.285233,113.688232,103.336464,106.589973,106.589973,3366895505,-5.91
447,"2019-01-29 00:00:00",3468.870117,3476.06543,3400.819824,3448.116943,3448.116943,5897159493,-0.6,106.721954,107.165787,103.999229,105.598213,105.598213,2900418606,-1.05
448,"2019-01-30 00:00:00",3443.896973,3495.174805,3429.387939,3486.181641,3486.181641,5955112627,1.23,105.407204,109.45298,104.843796,108.907539,108.907539,2874370355,3.32
449,"2019-01-31 00:00:00",3485.40918,3504.804932,3447.915771,3457.792725,3457.792725,5831198271,-0.79,108.900772,110.458359,106.525352,107.061012,107.061012,2828796031,-1.69
450,"2019-02-01 00:00:00",3460.547119,3501.954102,3431.591553,3487.945313,3487.945313,5422926707,0.79,107.147682,108.63871,105.046501,107.609787,107.609787,2541271519,0.43
451,"2019-02-02 00:00:00",3484.625977,3523.287354,3467.574707,3521.060791,3521.060791,5071623601,1.05,107.466415,110.653877,106.764015,110.43026,110.43026,2385157838,2.76
452,"2019-02-03 00:00:00",3516.139648,3521.388184,3447.924316,3464.013428,3464.013428,5043937584,-1.48,110.490318,110.827354,106.563988,107.492668,107.492668,2519334757,-2.71
453,"2019-02-04 00:00:00",3467.21167,3476.223877,3442.586914,3459.154053,3459.154053,5332718886,-0.23,107.625824,108.701035,107.067421,107.821602,107.821602,2491888675,0.18
454,"2019-02-05 00:00:00",3454.950928,3478.148193,3451.937012,3466.357422,3466.357422,5227549545,0.33,107.628166,108.134789,106.909897,107.44352,107.44352,2515863999,-0.17
455,"2019-02-06 00:00:00",3469.091797,3469.091797,3398.56543,3413.767822,3413.767822,5482196038,-1.59,107.569305,107.569305,102.934563,104.919289,104.919289,2593048199,-2.46
456,"2019-02-07 00:00:00",3414.929443,3427.945557,3394.218506,3399.47168,3399.47168,5004962683,-0.45,104.835777,106.058876,104.409134,104.535301,104.535301,2326764622,-0.29
457,"2019-02-08 00:00:00",3401.376465,3695.614014,3391.023682,3666.780273,3666.780273,7735623101,7.8,104.64505,119.805817,104.194435,119.267746,119.267746,3656841347,13.97
458,"2019-02-09 00:00:00",3671.585938,3679.941406,3646.559326,3671.203613,3671.203613,6158833645,-0.01,119.214111,120.689735,118.000404,119.430885,119.430885,2884650400,0.18
459,"2019-02-10 00:00:00",3673.201416,3695.036133,3640.97998,3690.188232,3690.188232,6282256903,0.46,119.408966,124.853622,117.105774,124.806488,124.806488,3148766590,4.52
460,"2019-02-11 00:00:00",3695.613037,3695.613037,3642.287842,3648.430664,3648.430664,6277056434,-1.28,124.871536,124.871536,120.311752,121.298393,121.298393,3222473887,-2.86
461,"2019-02-12 00:00:00",3642.751953,3668.586914,3618.556885,3653.528564,3653.528564,6480384532,0.3,121.178574,123.4683,119.600021,122.572289,122.572289,3149576429,1.15
462,"2019-02-13 00:00:00",3653.604004,3669.746582,3617.246338,3632.070557,3632.070557,6438903823,-0.59,122.544289,125.550697,121.612495,122.553604,122.553604,3386585799,0.01
463,"2019-02-14 00:00:00",3631.170166,3646.256592,3607.697754,3616.880859,3616.880859,6271044418,-0.39,122.416985,124.451988,121.334892,121.390205,121.390205,3331701628,-0.84
464,"2019-02-15 00:00:00",3617.368408,3647.795166,3608.206543,3620.810791,3620.810791,6091952231,0.1,121.453697,123.660126,121.371918,122.100388,122.100388,3021741615,0.53
465,"2019-02-16 00:00:00",3615.270264,3652.841309,3615.270264,3629.787598,3629.787598,5934744052,0.4,122.396454,124.134811,122.295303,123.260216,123.260216,2905833287,0.71
466,"2019-02-17 00:00:00",3633.359375,3680.537354,3619.182129,3673.836182,3673.836182,7039512503,1.11,123.182083,134.460098,123.091614,133.598877,133.598877,4236081130,8.46
467,"2019-02-18 00:00:00",3671.369873,3936.665039,3669.982422,3915.714355,3915.714355,9908216640,6.66,133.032547,147.686584,133.001938,146.098373,146.098373,5387525773,9.82
468,"2019-02-19 00:00:00",3911.661621,4010.879395,3908.153076,3947.094482,3947.094482,9933626655,0.91,146.398819,149.929977,145.128464,145.346191,145.346191,5310842625,-0.72
469,"2019-02-20 00:00:00",3946.685059,4000.486328,3926.246826,3999.820557,3999.820557,8693373948,1.35,145.172729,149.554337,142.502121,149.554337,149.554337,4500094965,3.02
470,"2019-02-21 00:00:00",4000.256836,4010.009521,3940.108154,3954.118164,3954.118164,7775128102,-1.15,149.352325,149.352325,144.563812,146.130844,146.130844,3995766856,-2.16
471,"2019-02-22 00:00:00",3952.406494,4006.53833,3950.816406,4005.526611,4005.526611,7826525254,1.34,146.073257,149.268616,145.206543,149.092453,149.092453,3731099284,2.07
472,"2019-02-23 00:00:00",3998.91626,4166.286133,3968.726807,4142.526855,4142.526855,8922258316,3.59,148.67662,159.12587,147.331055,158.795425,158.795425,4519468458,6.81
473,"2019-02-24 00:00:00",4145.458008,4210.641602,3793.708984,3810.42749,3810.42749,10794227451,-8.08,158.902405,165.549622,135.852661,135.852661,135.852661,5957715043,-14.51
474,"2019-02-25 00:00:00",3807.002441,3913.707275,3807.002441,3882.696289,3882.696289,9318796067,1.99,135.499725,142.525574,135.483841,139.822861,139.822861,4914392068,3.19
475,"2019-02-26 00:00:00",3878.697266,3891.578857,3837.986328,3854.35791,3854.35791,7931218996,-0.63,139.646088,139.97644,136.579605,138.089676,138.089676,3791292839,-1.11
476,"2019-02-27 00:00:00",3857.479736,3888.80249,3787.058838,3851.047363,3851.047363,8301309684,-0.17,138.029572,141.336227,131.602921,136.125961,136.125961,4469776860,-1.38
477,"2019-02-28 00:00:00",3848.261963,3906.05835,3845.821289,3854.7854,3854.7854,8399767798,0.17,136.283081,138.847137,135.657593,136.746246,136.746246,4535438953,0.34
478,"2019-03-01 00:00:00",3853.75708,3907.79541,3851.692383,3859.58374,3859.58374,7661247975,0.15,136.836243,138.99527,136.434784,136.443619,136.443619,3756124824,-0.29
479,"2019-03-02 00:00:00",3855.318115,3874.607422,3832.12793,3864.415039,3864.415039,7578786076,0.24,136.350082,137.184799,132.436386,134.206955,134.206955,3747176425,-1.57
480,"2019-03-03 00:00:00",3862.266113,3875.483643,3836.905762,3847.175781,3847.175781,7253558152,-0.39,134.786118,135.849289,131.328857,132.24942,132.24942,3454374053,-1.88
481,"2019-03-04 00:00:00",3845.091553,3867.381836,3733.749756,3761.557129,3761.557129,9029175788,-2.17,132.157883,132.729141,125.402702,127.774124,127.774124,4008171341,-3.32
482,"2019-03-05 00:00:00",3759.83252,3903.916748,3745.183105,3896.375,3896.375,10174126415,3.63,127.792953,138.22998,126.735298,137.822388,137.822388,4764849990,7.85
483,"2019-03-06 00:00:00",3897.081055,3919.510498,3871.460693,3903.942627,3903.942627,9175291529,0.18,137.95874,139.968826,136.14592,138.789352,138.789352,4589054219,0.6
484,"2019-03-07 00:00:00",3903.384766,3939.373291,3894.113037,3911.484375,3911.484375,9584165519,0.21,138.942383,140.85788,137.273132,138.0345,138.0345,4339206292,-0.65
485,"2019-03-08 00:00:00",3913.22583,3950.432129,3875.228516,3901.131592,3901.131592,10638638944,-0.31,138.311356,139.4991,133.557693,135.127075,135.127075,4678816794,-2.3
486,"2019-03-09 00:00:00",3894.55249,3987.237793,3892.390381,3963.313721,3963.313721,10796103518,1.77,134.887558,139.119415,134.677124,137.965332,137.965332,5011918715,2.28
487,"2019-03-10 00:00:00",3966.174316,3966.174316,3924.381104,3951.599854,3951.599854,9713267607,-0.37,138.180496,138.270309,135.685684,136.758682,136.758682,4578438499,-1.03
488,"2019-03-11 00:00:00",3953.740234,3966.384766,3889.239014,3905.227295,3905.227295,10125901903,-1.23,136.849533,137.353409,133.102798,133.83403,133.83403,4689807419,-2.2
489,"2019-03-12 00:00:00",3903.758301,3926.88916,3863.559082,3909.15625,3909.15625,9809887079,0.14,134.012848,135.273468,130.944153,134.442886,134.442886,4709988000,0.32
490,"2019-03-13 00:00:00",3913.047363,3926.597656,3891.904297,3906.717285,3906.717285,9469184841,-0.16,134.611771,134.611771,132.719727,133.263077,133.263077,4265162099,-1.0
491,"2019-03-14 00:00:00",3905.576904,3946.504395,3901.296875,3924.369141,3924.369141,10480789570,0.48,133.203903,135.180847,132.750076,133.711594,133.711594,4476532147,0.38
492,"2019-03-15 00:00:00",3926.66333,3968.542969,3914.015381,3960.911133,3960.911133,9394210605,0.87,133.567154,138.395142,133.567154,137.691788,137.691788,4506861856,3.09
493,"2019-03-16 00:00:00",3963.900146,4077.036377,3961.657471,4048.72583,4048.72583,9856166973,2.14,137.911957,144.558441,137.911957,142.398178,142.398178,4839003569,3.25
494,"2019-03-17 00:00:00",4047.719482,4054.12207,4006.411133,4025.229004,4025.229004,8221625400,-0.56,142.238297,142.371918,139.323517,140.000549,140.000549,3827157729,-1.57
495,"2019-03-18 00:00:00",4029.968506,4071.556641,4009.117188,4032.507324,4032.507324,9646954186,0.06,140.104858,142.267212,138.841553,139.374603,139.374603,4551739879,-0.52
496,"2019-03-19 00:00:00",4032.691895,4082.216064,4023.8125,4071.190186,4071.190186,9344919956,0.95,139.254013,140.989059,139.143021,140.519196,140.519196,4251488129,0.91
497,"2019-03-20 00:00:00",4070.793945,4089.461914,4031.11084,4087.476318,4087.476318,10175916388,0.41,140.484711,140.945572,138.307037,140.686356,140.686356,4664134462,0.14
498,"2019-03-21 00:00:00",4083.953857,4097.359863,4005.151367,4029.326904,4029.326904,10831212662,-1.34,140.478485,141.003235,135.855423,136.636063,136.636063,5087247796,-2.74
499,"2019-03-22 00:00:00",4028.514648,4053.906738,4021.54248,4023.968262,4023.968262,9252935969,-0.11,136.562256,138.794296,136.228607,137.181442,137.181442,4490899266,0.45
500,"2019-03-23 00:00:00",4022.713379,4049.882568,4015.9646,4035.826416,4035.826416,9578850549,0.33,137.039871,139.385391,136.912018,138.239868,138.239868,4436568613,0.88
501,"2019-03-24 00:00:00",4035.163574,4040.699707,4006.192871,4022.168213,4022.168213,9144851065,-0.32,138.315353,138.37561,136.313751,136.986923,136.986923,4266845458,-0.96
502,"2019-03-25 00:00:00",4024.112793,4038.84082,3934.03125,3963.070557,3963.070557,10359818883,-1.52,137.08136,137.695343,133.490158,135.031021,135.031021,4480516753,-1.5
503,"2019-03-26 00:00:00",3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678815,0.4,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679,0.3
504,"2019-03-27 00:00:00",3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934,2.58,135.454361,141.07547,135.34166,140.988159,140.988159,5228240093,4.09
505,"2019-03-28 00:00:00",4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899,-0.45,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475,-1.13
506,"2019-03-29 00:00:00",4068.299805,4113.500977,4034.097168,4098.374512,4098.374512,10918665557,0.74,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702,2.26
507,"2019-03-30 00:00:00",4092.13623,4296.806641,4053.909668,4106.660156,4106.660156,9732688060,0.35,142.359146,149.613235,141.031738,142.092682,142.092682,5144662127,-0.19
508,"2019-03-31 00:00:00",4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122443,0,142.139221,142.189209,140.697372,141.514099,141.514099,4249050197,-0.44
509,"2019-04-01 00:00:00",4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794171,1.29,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536,0.26
510,"2019-04-02 00:00:00",4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816,17.39,141.839523,165.226822,141.636459,163.961746,163.961746,9826645698,15.6
511,"2019-04-03 00:00:00",4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582,1.91,164.008636,178.322052,157.322144,161.458801,161.458801,10622456246,-1.55
512,"2019-04-04 00:00:00",4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810240,-0.98,161.431763,164.929214,155.241104,158.052536,158.052536,7953123529,-2.09
513,"2019-04-05 00:00:00",4922.806152,5053.509766,4919.491699,5036.681152,5036.681152,16837325387,2.31,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908,4.74
514,"2019-04-06 00:00:00",5036.792969,5205.821777,4992.222168,5059.817383,5059.817383,16929795194,0.46,165.511246,172.515778,161.799469,165.947205,165.947205,7167016221,0.26
515,"2019-04-07 00:00:00",5062.793945,5235.186523,5050.412109,5198.896973,5198.896973,16655416140,2.69,165.977249,175.213165,164.932098,174.531647,174.531647,7596176020,5.15
516,"2019-04-08 00:00:00",5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634,1.73,174.449677,184.377853,174.160995,180.25882,180.25882,9304964610,3.33
517,"2019-04-09 00:00:00",5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361,-1.61,180.222122,180.254227,175.091751,176.114578,176.114578,7632529578,-2.28
518,"2019-04-10 00:00:00",5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933,2.31,176.067841,183.134277,175.230377,177.337479,177.337479,7856924879,0.72
519,"2019-04-11 00:00:00",5325.081543,5354.225586,5017.296387,5064.487793,5064.487793,16555616019,-4.89,177.342758,177.487488,162.320618,165.497025,165.497025,7859383417,-6.68
520,"2019-04-12 00:00:00",5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312,0.56,165.335205,166.127518,161.029739,164.736328,164.736328,6237185309,-0.36
521,"2019-04-13 00:00:00",5088.850098,5127.12207,5061.589355,5096.586426,5096.586426,10823289598,0.15,164.622849,166.362427,163.011856,164.513351,164.513351,4959301561,-0.07
522,"2019-04-14 00:00:00",5095.758789,5184.016113,5053.568359,5167.722168,5167.722168,10391952498,1.41,164.476089,168.591034,162.781479,167.838516,167.838516,4846298303,2.04
523,"2019-04-15 00:00:00",5167.321777,5196.606934,5024.069336,5067.108398,5067.108398,12290155061,-1.94,167.897476,168.818451,159.55574,161.574173,161.574173,5672311824,-3.77
524,"2019-04-16 00:00:00",5066.577637,5238.945313,5055.194824,5235.55957,5235.55957,11618660197,3.34,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341,3.77
525,"2019-04-17 00:00:00",5236.135254,5274.275391,5219.205566,5251.937988,5251.937988,12438480677,0.3,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715,-0.36
526,"2019-04-18 00:00:00",5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918,0.89,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464,4.13
527,"2019-04-19 00:00:00",5298.154297,5336.680176,5233.334961,5303.8125,5303.8125,13780238655,0.11,173.787888,173.978897,170.620209,173.708435,173.708435,6541053061,-0.05
528,"2019-04-20 00:00:00",5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522,0.64,173.718811,176.705811,171.788834,173.751266,173.751266,6142567812,0.02
529,"2019-04-21 00:00:00",5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844223,-0.4,173.715408,174.420776,167.428589,170.046524,170.046524,6005571688,-2.11
530,"2019-04-22 00:00:00",5312.494629,5422.6875,5280.276855,5399.365234,5399.365234,14601631648,1.64,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077,1.09
531,"2019-04-23 00:00:00",5399.365723,5633.802246,5389.408691,5572.362305,5572.362305,15867308108,3.2,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092,-0.33
532,"2019-04-24 00:00:00",5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399,-1.91,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156,-3.22
533,"2019-04-25 00:00:00",5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408,-4.68,165.914734,166.513412,153.847,154.459396,154.459396,6820332362,-6.9
534,"2019-04-26 00:00:00",5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108040,1.33,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355,1.14
535,"2019-04-27 00:00:00",5279.471191,5310.75,5233.635742,5268.291016,5268.291016,13111274675,-0.21,156.270859,160.589417,155.621887,158.434937,158.434937,5863109118,1.38
536,"2019-04-28 00:00:00",5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992056,0.25,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433,-0.76
537,"2019-04-29 00:00:00",5284.858398,5311.274902,5216.487793,5247.352539,5247.352539,13735490672,-0.71,157.291061,158.333923,153.186523,155.201996,155.201996,6053776253,-1.33
538,"2019-04-30 00:00:00",5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964574,1.96,155.172775,162.432251,155.172775,162.166031,162.166031,6275803460,4.51
539,"2019-05-01 00:00:00",5350.914551,5418.003906,5347.645996,5402.697266,5402.697266,13679528236,0.97,162.186554,164.060684,159.660217,160.818344,160.818344,5789172433,-0.84
540,"2019-05-02 00:00:00",5402.422852,5522.262695,5394.217285,5505.283691,5505.283691,14644460907,1.9,160.853577,162.937012,160.060699,162.122787,162.122787,6044171062,0.79
541,"2019-05-03 00:00:00",5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780006,4.77,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672,3.63
542,"2019-05-04 00:00:00",5769.202637,5886.893555,5645.469238,5831.16748,5831.16748,17567780766,1.07,167.887222,170.645935,161.791428,164.026581,164.026581,6658100049,-2.3
543,"2019-05-05 00:00:00",5831.068359,5833.862793,5708.035156,5795.708496,5795.708496,14808830723,-0.61,164.015259,165.399979,159.700653,163.450699,163.450699,5938415562,-0.34
544,"2019-05-06 00:00:00",5791.693359,5802.95752,5653.6875,5746.807129,5746.807129,15737171804,-0.78,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853,5.7
545,"2019-05-07 00:00:00",5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409033,1.46,172.427277,180.394409,169.694717,169.79866,169.79866,8411140170,-1.52
546,"2019-05-08 00:00:00",5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605300,2.27,169.904205,172.183548,166.409241,170.948166,170.948166,6416569598,0.61
547,"2019-05-09 00:00:00",5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645411,3.21,170.951874,172.880402,167.247879,170.289307,170.289307,6546914198,-0.39
548,"2019-05-10 00:00:00",6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875368,3.29,170.312973,175.885269,168.991425,173.142746,173.142746,8036919053,1.66
549,"2019-05-11 00:00:00",6379.666992,7333.00293,6375.69873,7204.771484,7204.771484,28867562329,12.93,173.139313,203.466644,173.139313,194.304337,194.304337,12578331654,12.22
550,"2019-05-12 00:00:00",7203.507324,7503.87207,6815.770996,6972.371582,6972.371582,27773333680,-3.21,194.163025,201.881485,183.653931,187.325317,187.325317,10326050090,-3.52
551,"2019-05-13 00:00:00",6971.178223,8047.413086,6898.282227,7814.915039,7814.915039,28677672181,12.1,187.417923,205.098267,185.305908,196.846283,196.846283,10367149039,5.03
552,"2019-05-14 00:00:00",7807.884277,8268.712891,7696.391113,7994.416016,7994.416016,32031452227,2.39,196.738281,217.874649,196.05481,217.148575,217.148575,12751049755,10.37
553,"2019-05-15 00:00:00",7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112920,2.7,217.010117,247.446594,216.822113,247.153061,247.153061,13460006534,13.89
554,"2019-05-16 00:00:00",8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581,-3.78,246.941956,275.39444,245.795288,264.01001,264.01001,18661465873,6.91
555,"2019-05-17 00:00:00",7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905,-6.89,263.848358,266.979614,227.767426,243.764587,243.764587,16037551694,-7.61
556,"2019-05-18 00:00:00",7341.664551,7447.271973,7251.504395,7271.208008,7271.208008,21354286562,-0.96,243.911301,246.362762,233.099854,234.59523,234.59523,10933142646,-3.82
557,"2019-05-19 00:00:00",7267.962891,8261.941406,7267.962891,8197.689453,8197.689453,25902422040,12.79,234.449463,263.740997,233.758667,261.292206,261.292206,12049250894,11.45
558,"2019-05-20 00:00:00",8196.923828,8200.967773,7678.781738,7978.309082,7978.309082,23843404340,-2.67,261.267487,261.55127,241.80365,251.86441,251.86441,10834541285,-3.6
559,"2019-05-21 00:00:00",7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056,-0.18,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593,1.42
560,"2019-05-22 00:00:00",7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473175,-3.47,254.995316,258.801849,242.730484,244.698914,244.698914,9818257463,-4.04
561,"2019-05-23 00:00:00",7677.269043,7943.791504,7533.196777,7881.84668,7881.84668,24457107820,2.66,244.665115,247.616638,233.793091,245.965668,245.965668,10671663487,0.53
562,"2019-05-24 00:00:00",7881.695313,8140.719727,7824.44873,7987.371582,7987.371582,25919126991,1.34,245.987091,255.259338,243.240097,249.484985,249.484985,9929433206,1.42
563,"2019-05-25 00:00:00",7991.885254,8117.925781,7965.976074,8052.543945,8052.543945,22256813107,0.76,249.694046,257.356842,249.088791,251.759872,251.759872,8924985385,0.83
564,"2019-05-26 00:00:00",8055.206055,8687.520508,7924.67041,8673.21582,8673.21582,26677970091,7.67,251.724792,269.166534,247.245392,267.069641,267.069641,9664267731,6.1
565,"2019-05-27 00:00:00",8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839564,1.52,267.141876,278.507263,265.444702,272.86264,272.86264,12074664736,2.14
566,"2019-05-28 00:00:00",8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267,-0.94,272.590485,274.320831,267.514374,271.768707,271.768707,10362846898,-0.3
567,"2019-05-29 00:00:00",8718.591797,8755.852539,8482.728516,8659.487305,8659.487305,23473479966,-0.68,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174,-0.85
568,"2019-05-30 00:00:00",8661.760742,9008.314453,8221.273438,8319.472656,8319.472656,29246528551,-3.95,269.55188,287.20163,247.348602,255.858948,255.858948,13604268584,-5.08
569,"2019-05-31 00:00:00",8320.286133,8586.65918,8172.550781,8574.501953,8574.501953,25365190957,3.06,256.015259,268.659943,249.111847,268.113556,268.113556,11255023515,4.73
570,"2019-06-01 00:00:00",8573.839844,8625.600586,8481.578125,8564.016602,8564.016602,22488303544,-0.11,268.43335,273.557983,263.524597,265.391266,265.391266,9942869852,-1.13
571,"2019-06-02 00:00:00",8565.473633,8809.303711,8561.235352,8742.958008,8742.958008,20266216022,2.07,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713,1.77
572,"2019-06-03 00:00:00",8741.74707,8743.5,8204.185547,8208.995117,8208.995117,22004511436,-6.09,270.088562,270.334106,251.262192,252.607925,252.607925,9375712917,-6.47
573,"2019-06-04 00:00:00",8210.985352,8210.985352,7564.48877,7707.770996,7707.770996,24609731549,-6.13,252.511642,252.511642,236.127213,241.338791,241.338791,10132549747,-4.42
574,"2019-06-05 00:00:00",7704.343262,7901.849121,7668.668457,7824.231445,7824.231445,21760923463,1.56,241.49704,248.138138,239.983459,247.05101,247.05101,8548917062,2.3
575,"2019-06-06 00:00:00",7819.633301,7937.34082,7571.471191,7822.023438,7822.023438,19474611077,0.03,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806,1.03
576,"2019-06-07 00:00:00",7826.901367,8126.15332,7788.373535,8043.951172,8043.951172,19141423231,2.77,249.335281,254.352295,246.5979,250.930359,250.930359,8379534528,0.64
577,"2019-06-08 00:00:00",8036.774902,8076.891113,7837.61084,7954.12793,7954.12793,16522722810,-1.03,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863,-2.19
578,"2019-06-09 00:00:00",7949.674805,7975.974121,7583.219727,7688.077148,7688.077148,16610726547,-3.29,245.540482,245.972824,229.257431,233.0867,233.0867,7566421456,-5.07
579,"2019-06-10 00:00:00",7692.284668,8031.909668,7586.730957,8000.32959,8000.32959,18689275117,4,232.830139,247.66217,229.341766,247.520126,247.520126,8141159848,6.31
580,"2019-06-11 00:00:00",8004.243652,8026.394043,7772.803711,7927.714355,7927.714355,17107279932,-0.96,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700,-0.84
581,"2019-06-12 00:00:00",7925.434082,8196.648438,7862.359863,8145.857422,8145.857422,19034432883,2.78,245.925491,261.017578,244.491318,260.90329,260.90329,8645598618,6.09
582,"2019-06-13 00:00:00",8145.54541,8311.567383,8087.061035,8230.923828,8230.923828,18669407147,1.05,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836,-1.82
583,"2019-06-14 00:00:00",8230.898438,8710.636719,8183.393066,8693.833008,8693.833008,19831162906,5.62,256.179657,265.371399,254.14743,264.087463,264.087463,8676891267,3.09
584,"2019-06-15 00:00:00",8689.746094,8859.12793,8618.395508,8838.375,8838.375,18371033226,1.71,263.934143,271.505585,262.121216,269.019318,269.019318,8126853944,1.93
585,"2019-06-16 00:00:00",8841.44043,9335.867188,8814.556641,8994.488281,8994.488281,23348550311,1.73,268.901154,278.143188,265.535339,269.223206,269.223206,9676746453,0.12
586,"2019-06-17 00:00:00",8988.923828,9416.407227,8988.923828,9320.352539,9320.352539,15562951919,3.69,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781,1.95
587,"2019-06-18 00:00:00",9335.466797,9348.374023,9004.901367,9081.762695,9081.762695,15848210536,-2.72,274.320251,274.320251,263.14444,265.051849,265.051849,6205242504,-3.38
