"id","Date","Crypto","Open","High","Low","Close","Adj_Close","Volume","Daily_Percent_Change"
469,"2015-12-29 00:00:00","BTC",422.097992,432.983002,420.627014,432.983002,432.983002,51596500,2.58
470,"2015-12-30 00:00:00","BTC",433.299988,434.386993,422.084015,426.619995,426.619995,46889400,-1.54
471,"2015-12-31 00:00:00","BTC",425.875,432.92099,418.734985,430.566986,430.566986,45996600,1.1
472,"2016-01-01 00:00:00","BTC",430.721008,436.246002,427.515015,434.334015,434.334015,36278900,0.84
473,"2016-01-02 00:00:00","BTC",434.622009,436.062012,431.869995,433.437988,433.437988,30096600,-0.27
474,"2016-01-03 00:00:00","BTC",433.578003,433.743011,424.705994,430.010986,430.010986,39633800,-0.82
475,"2016-01-04 00:00:00","BTC",430.061005,434.516998,429.084015,433.091003,433.091003,38477500,0.7
476,"2016-01-05 00:00:00","BTC",433.069,434.182007,429.675995,431.959991,431.959991,34522600,-0.26
477,"2016-01-06 00:00:00","BTC",431.855988,431.855988,426.341003,429.105011,429.105011,34042500,-0.64
478,"2016-01-07 00:00:00","BTC",430.010986,458.765991,429.076996,458.048004,458.048004,87562200,6.52
479,"2016-01-08 00:00:00","BTC",457.537994,462.93399,447.937988,453.230011,453.230011,56993000,-0.94
480,"2016-01-09 00:00:00","BTC",453.382996,454.640015,446.889008,447.610992,447.610992,32278000,-1.27
481,"2016-01-10 00:00:00","BTC",448.238007,448.30899,440.351013,447.990997,447.990997,35995900,-0.06
482,"2016-01-11 00:00:00","BTC",448.697998,450.661987,443.855011,448.428009,448.428009,40450000,-0.06
483,"2016-01-12 00:00:00","BTC",448.182007,448.182007,435.690002,435.690002,435.690002,115607000,-2.79
484,"2016-01-13 00:00:00","BTC",434.665009,435.186005,424.442993,432.371002,432.371002,173888000,-0.53
485,"2016-01-14 00:00:00","BTC",432.287994,433.324005,427.845001,430.306,430.306,43945500,-0.46
486,"2016-01-15 00:00:00","BTC",430.255005,430.255005,364.330994,364.330994,364.330994,153351008,-15.32
487,"2016-01-16 00:00:00","BTC",365.072998,390.557007,354.914001,387.536011,387.536011,120352000,6.15
488,"2016-01-17 00:00:00","BTC",387.152008,390.964996,380.09201,382.299011,382.299011,45319600,-1.25
489,"2016-01-18 00:00:00","BTC",381.733002,388.104004,376.665009,387.167999,387.167999,54403900,1.42
490,"2016-01-19 00:00:00","BTC",387.026001,387.730011,378.971985,380.148987,380.148987,46819800,-1.78
491,"2016-01-20 00:00:00","BTC",379.73999,425.266998,376.598999,420.230011,420.230011,121720000,10.66
492,"2016-01-21 00:00:00","BTC",419.631989,422.877014,406.299988,410.261993,410.261993,68338000,-2.23
493,"2016-01-22 00:00:00","BTC",409.751007,410.410004,375.282013,382.492004,382.492004,91546600,-6.65
494,"2016-01-23 00:00:00","BTC",382.43399,394.542999,381.980988,387.490997,387.490997,56247400,1.32
495,"2016-01-24 00:00:00","BTC",388.10199,405.484985,387.51001,402.971008,402.971008,54824800,3.83
496,"2016-01-25 00:00:00","BTC",402.316986,402.316986,388.553986,391.726013,391.726013,59062400,-2.63
497,"2016-01-26 00:00:00","BTC",392.002014,397.765991,390.575012,392.153015,392.153015,58147000,0.04
498,"2016-01-27 00:00:00","BTC",392.444,396.842987,391.782013,394.971985,394.971985,47424400,0.64
499,"2016-01-28 00:00:00","BTC",395.145996,395.502014,379.734985,380.289001,380.289001,59247900,-3.76
500,"2016-01-29 00:00:00","BTC",380.108002,384.378998,365.451996,379.473999,379.473999,86125296,-0.17
501,"2016-01-30 00:00:00","BTC",378.86499,380.916992,376.490997,378.255005,378.255005,30284400,-0.16
502,"2016-01-31 00:00:00","BTC",378.292999,380.346985,367.834991,368.766998,368.766998,37894300,-2.52
503,"2016-02-01 00:00:00","BTC",369.350006,378.071991,367.957001,373.056,373.056,51656700,1
504,"2016-02-02 00:00:00","BTC",372.920013,375.882996,372.920013,374.447998,374.447998,40378700,0.41
505,"2016-02-03 00:00:00","BTC",374.645996,374.950012,368.045013,369.949005,369.949005,45933400,-1.25
506,"2016-02-04 00:00:00","BTC",370.174011,391.608002,369.993011,389.593994,389.593994,69285504,5.25
507,"2016-02-05 00:00:00","BTC",388.89801,391.093994,385.571991,386.549011,386.549011,43825000,-0.6
508,"2016-02-06 00:00:00","BTC",386.588989,386.631012,372.386993,376.522003,376.522003,49249300,-2.6
509,"2016-02-07 00:00:00","BTC",376.514008,380.871002,374.903015,376.619995,376.619995,37076300,0.03
510,"2016-02-08 00:00:00","BTC",376.756989,379.878998,373.334015,373.446991,373.446991,47671100,-0.88
511,"2016-02-09 00:00:00","BTC",373.423004,377.246002,372.89801,376.028992,376.028992,55318500,0.7
512,"2016-02-10 00:00:00","BTC",376.145996,385.483002,375.78299,381.648987,381.648987,85130896,1.46
513,"2016-02-11 00:00:00","BTC",382.114014,383.130005,376.398987,379.653992,379.653992,74375600,-0.64
514,"2016-02-12 00:00:00","BTC",379.686005,384.95401,379.600006,384.263,384.263,67042800,1.21
515,"2016-02-13 00:00:00","BTC",384.640991,391.859985,384.640991,391.859985,391.859985,61911700,1.88
516,"2016-02-14 00:00:00","BTC",392.932007,407.230011,392.932007,407.230011,407.230011,74469800,3.64
517,"2016-02-15 00:00:00","BTC",407.567993,410.381012,397.748993,400.184998,400.184998,74070496,-1.81
518,"2016-02-16 00:00:00","BTC",401.432007,408.945007,401.432007,407.488007,407.488007,73093104,1.51
519,"2016-02-17 00:00:00","BTC",407.656006,421.166992,406.783997,416.321991,416.321991,83193600,2.13
520,"2016-02-18 00:00:00","BTC",416.571991,425.996002,415.638,422.372986,422.372986,76752600,1.39
521,"2016-02-19 00:00:00","BTC",422.730011,423.104004,417.604004,420.785004,420.785004,55711300,-0.46
522,"2016-02-20 00:00:00","BTC",421.601013,441.984009,421.601013,437.164001,437.164001,93992096,3.69
523,"2016-02-21 00:00:00","BTC",437.77301,448.04599,429.076996,438.798004,438.798004,89820704,0.23
524,"2016-02-22 00:00:00","BTC",438.989014,439.045013,432.916992,437.747986,437.747986,85385200,-0.28
525,"2016-02-23 00:00:00","BTC",438.255005,439.858002,417.821014,420.735992,420.735992,85244896,-4.0
526,"2016-02-24 00:00:00","BTC",420.955994,425.549988,413.907013,424.954987,424.954987,67743696,0.95
527,"2016-02-25 00:00:00","BTC",425.036987,427.718994,420.415009,424.544006,424.544006,70798000,-0.12
528,"2016-02-26 00:00:00","BTC",424.628998,432.152008,421.619995,432.152008,432.152008,61486000,1.77
529,"2016-02-27 00:00:00","BTC",432.838989,434.230988,428.102997,432.519012,432.519012,41893600,-0.07
530,"2016-02-28 00:00:00","BTC",432.571014,435.683014,423.820007,433.503998,433.503998,53033400,0.22
531,"2016-02-29 00:00:00","BTC",433.437988,441.506989,431.692993,437.696991,437.696991,60694700,0.98
532,"2016-03-01 00:00:00","BTC",437.916992,439.653015,432.319,435.122986,435.122986,74895800,-0.64
533,"2016-03-02 00:00:00","BTC",435.131012,435.916992,423.989014,423.989014,423.989014,74955296,-2.56
534,"2016-03-03 00:00:00","BTC",423.911987,425.372986,419.411011,421.651001,421.651001,100484000,-0.53
535,"2016-03-04 00:00:00","BTC",421.835999,425.178009,410.938995,410.938995,410.938995,90856096,-2.58
536,"2016-03-05 00:00:00","BTC",410.781006,411.256989,394.035004,400.570007,400.570007,135384992,-2.49
537,"2016-03-06 00:00:00","BTC",400.524994,411.907013,395.778015,407.707001,407.707001,91212496,1.79
538,"2016-03-07 00:00:00","BTC",407.756989,415.916992,406.30899,414.321014,414.321014,85762400,1.61
539,"2016-03-08 00:00:00","BTC",414.464996,416.243011,411.093994,413.971985,413.971985,70311696,-0.12
540,"2016-03-09 00:00:00","BTC",413.894012,416.032013,411.605988,414.859985,414.859985,70012304,0.23
541,"2016-03-10 00:00:00","BTC",414.743988,417.511993,413.251007,417.131012,417.131012,81022896,0.58
542,"2016-03-11 00:00:00","BTC",417.238007,423.925995,417.013,421.690002,421.690002,73969696,1.07
543,"2016-03-12 00:00:00","BTC",421.605011,421.795013,410.093994,411.623993,411.623993,92712896,-2.37
544,"2016-03-13 00:00:00","BTC",411.64801,416.604004,411.641998,414.065002,414.065002,74322800,0.59
545,"2016-03-14 00:00:00","BTC",414.200989,416.68399,414.200989,416.437988,416.437988,95259400,0.54
546,"2016-03-15 00:00:00","BTC",416.388,418.131012,414.984985,416.829987,416.829987,66781700,0.11
547,"2016-03-16 00:00:00","BTC",416.888,417.686005,415.911987,417.010986,417.010986,65185800,0.03
548,"2016-03-17 00:00:00","BTC",417.889008,420.997009,417.889008,420.621002,420.621002,83528600,0.65
549,"2016-03-18 00:00:00","BTC",420.546997,420.546997,406.136993,409.548004,409.548004,104940000,-2.62
550,"2016-03-19 00:00:00","BTC",409.265015,410.984009,407.230011,410.444,410.444,58423000,0.29
551,"2016-03-20 00:00:00","BTC",410.401001,414.625,410.401001,413.755005,413.755005,45947900,0.82
552,"2016-03-21 00:00:00","BTC",413.417999,413.417999,410.381012,413.307007,413.307007,61655400,-0.03
553,"2016-03-22 00:00:00","BTC",413.131989,418.375,412.531006,418.088989,418.088989,66813300,1.2
554,"2016-03-23 00:00:00","BTC",418.161011,419.268005,417.364014,418.040985,418.040985,61444200,-0.03
555,"2016-03-24 00:00:00","BTC",418.424011,418.679993,415.485992,416.394012,416.394012,68346704,-0.49
556,"2016-03-25 00:00:00","BTC",416.507996,418.079987,415.558014,417.177002,417.177002,52560000,0.16
557,"2016-03-26 00:00:00","BTC",417.36499,418.987,416.259003,417.945007,417.945007,44650400,0.14
558,"2016-03-27 00:00:00","BTC",418.140015,428.796997,417.710999,426.765015,426.765015,71229400,2.06
559,"2016-03-28 00:00:00","BTC",426.548004,426.856995,423.292999,424.230988,424.230988,68522800,-0.54
560,"2016-03-29 00:00:00","BTC",424.303986,426.203003,412.681,416.515991,416.515991,75411504,-1.84
561,"2016-03-30 00:00:00","BTC",416.834015,416.834015,412.496002,414.81601,414.81601,66034100,-0.48
562,"2016-03-31 00:00:00","BTC",415.256989,418.368988,415.256989,416.729004,416.729004,60215200,0.35
563,"2016-04-01 00:00:00","BTC",416.76001,418.173004,415.830994,417.959991,417.959991,51235700,0.29
564,"2016-04-02 00:00:00","BTC",418.421997,422.080994,418.421997,420.872986,420.872986,45681200,0.59
565,"2016-04-03 00:00:00","BTC",421.173004,421.579987,419.696991,420.903992,420.903992,38053700,-0.06
566,"2016-04-04 00:00:00","BTC",421.299011,422.342987,419.601013,421.444,421.444,50634300,0.03
567,"2016-04-05 00:00:00","BTC",421.016998,424.256989,420.614014,424.029999,424.029999,60718000,0.72
568,"2016-04-06 00:00:00","BTC",424.283997,424.527008,422.729004,423.412994,423.412994,59091000,-0.21
569,"2016-04-07 00:00:00","BTC",423.619995,423.657013,420.518005,422.744995,422.744995,57858600,-0.21
570,"2016-04-08 00:00:00","BTC",422.907013,425.360992,419.63501,420.348999,420.348999,63454700,-0.6
571,"2016-04-09 00:00:00","BTC",420.811005,420.890991,416.515015,419.411011,419.411011,49792700,-0.33
572,"2016-04-10 00:00:00","BTC",419.59201,422.434998,419.256989,421.563995,421.563995,73478600,0.47
573,"2016-04-11 00:00:00","BTC",421.872009,422.739014,420.53299,422.483002,422.483002,50747500,0.14
574,"2016-04-12 00:00:00","BTC",422.842987,427.277008,422.842987,425.190002,425.190002,70728800,0.56
575,"2016-04-13 00:00:00","BTC",425.631989,426.65799,422.915985,423.734009,423.734009,69060400,-0.45
576,"2016-04-14 00:00:00","BTC",423.934998,425.371002,423.013,424.282013,424.282013,45281000,0.08
577,"2016-04-15 00:00:00","BTC",424.427002,429.928009,424.427002,429.713013,429.713013,54801500,1.25
578,"2016-04-16 00:00:00","BTC",429.575012,432.625,428.984009,430.571991,430.571991,39392800,0.23
579,"2016-04-17 00:00:00","BTC",430.635986,431.371002,426.07901,427.398987,427.398987,52125900,-0.75
580,"2016-04-18 00:00:00","BTC",427.610992,429.273987,427.085999,428.591003,428.591003,55670900,0.23
581,"2016-04-19 00:00:00","BTC",428.703003,436.019989,428.104004,435.509003,435.509003,52810500,1.59
582,"2016-04-20 00:00:00","BTC",435.324005,443.053986,434.406006,441.389008,441.389008,72890096,1.39
583,"2016-04-21 00:00:00","BTC",441.415985,450.548004,440.951996,449.424988,449.424988,68204704,1.81
584,"2016-04-22 00:00:00","BTC",449.687988,449.809998,444.149994,445.737,445.737,58804400,-0.88
585,"2016-04-23 00:00:00","BTC",445.860992,450.282013,444.330994,450.282013,450.282013,50485400,0.99
586,"2016-04-24 00:00:00","BTC",450.559998,460.145996,448.928009,458.554993,458.554993,68198400,1.77
587,"2016-04-25 00:00:00","BTC",459.121002,466.619995,453.59201,461.425995,461.425995,87091800,0.5
588,"2016-04-26 00:00:00","BTC",461.64801,467.964996,461.621002,466.088989,466.088989,78971904,0.96
589,"2016-04-27 00:00:00","BTC",466.261993,467.07901,444.134003,444.687012,444.687012,93564896,-4.63
590,"2016-04-28 00:00:00","BTC",445.037994,449.550995,436.649994,449.010986,449.010986,74064704,0.89
591,"2016-04-29 00:00:00","BTC",449.40799,455.384003,446.016998,455.096985,455.096985,49258500,1.27
592,"2016-04-30 00:00:00","BTC",455.178009,455.587006,447.696991,448.317993,448.317993,69322600,-1.51
593,"2016-05-01 00:00:00","BTC",448.484009,452.479004,447.927002,451.875,451.875,40660100,0.76
594,"2016-05-02 00:00:00","BTC",451.933014,452.445007,441.776001,444.669006,444.669006,92127000,-1.61
595,"2016-05-03 00:00:00","BTC",444.72699,451.096985,442.617004,450.303986,450.303986,59366400,1.25
596,"2016-05-04 00:00:00","BTC",450.183014,450.377991,445.630005,446.721985,446.721985,50407300,-0.77
597,"2016-05-05 00:00:00","BTC",446.710999,448.506012,445.882996,447.976013,447.976013,50440800,0.28
598,"2016-05-06 00:00:00","BTC",447.941986,461.375,447.067993,459.602997,459.602997,72796800,2.6
599,"2016-05-07 00:00:00","BTC",459.639008,460.674988,457.324005,458.536011,458.536011,38364500,-0.24
600,"2016-05-08 00:00:00","BTC",458.428986,459.416992,455.983002,458.548004,458.548004,40315000,0.03
601,"2016-05-09 00:00:00","BTC",458.205994,462.480988,456.531006,460.483002,460.483002,55493100,0.5
602,"2016-05-10 00:00:00","BTC",460.518005,461.928986,448.95401,450.894989,450.894989,58956100,-2.09
603,"2016-05-11 00:00:00","BTC",450.864014,454.575989,450.864014,452.727997,452.727997,50605200,0.41
604,"2016-05-12 00:00:00","BTC",452.446991,454.949005,449.25,454.765991,454.765991,59849300,0.51
605,"2016-05-13 00:00:00","BTC",454.850006,457.054993,453.453003,455.670013,455.670013,60845000,0.18
606,"2016-05-14 00:00:00","BTC",455.822998,456.835999,454.786011,455.67099,455.67099,37209000,-0.03
607,"2016-05-15 00:00:00","BTC",455.759003,458.691986,455.459015,457.567993,457.567993,28514000,0.4
608,"2016-05-16 00:00:00","BTC",457.585999,458.200012,452.945007,454.162994,454.162994,59171500,-0.75
609,"2016-05-17 00:00:00","BTC",454.009003,455.071991,453.605011,453.78299,453.78299,64100300,-0.05
610,"2016-05-18 00:00:00","BTC",453.69101,455.997986,453.299011,454.618988,454.618988,86850096,0.2
611,"2016-05-19 00:00:00","BTC",454.523987,454.632996,438.714996,438.714996,438.714996,96027400,-3.48
612,"2016-05-20 00:00:00","BTC",437.792999,444.053986,437.389008,442.675995,442.675995,81987904,1.12
613,"2016-05-21 00:00:00","BTC",442.966003,443.778015,441.705994,443.187988,443.187988,42762300,0.05
614,"2016-05-22 00:00:00","BTC",443.217987,443.427002,439.035004,439.322998,439.322998,39657600,-0.88
615,"2016-05-23 00:00:00","BTC",439.347992,444.345001,438.822998,444.154999,444.154999,50582500,1.09
616,"2016-05-24 00:00:00","BTC",444.290985,447.100006,443.929993,445.980988,445.980988,65783100,0.38
617,"2016-05-25 00:00:00","BTC",446.062012,450.298004,446.062012,449.598999,449.598999,65231000,0.79
618,"2016-05-26 00:00:00","BTC",449.671997,453.644012,447.895996,453.384003,453.384003,65203800,0.83
619,"2016-05-27 00:00:00","BTC",453.520996,478.148987,453.520996,473.463989,473.463989,164780992,4.4
620,"2016-05-28 00:00:00","BTC",473.028992,533.473022,472.699005,530.039978,530.039978,181199008,12.05
621,"2016-05-29 00:00:00","BTC",527.47699,553.960022,512.179016,526.232971,526.232971,148736992,-0.24
622,"2016-05-30 00:00:00","BTC",528.471008,544.348999,522.963013,533.864014,533.864014,87958704,1.02
623,"2016-05-31 00:00:00","BTC",534.190979,546.617981,520.661987,531.385986,531.385986,138450000,-0.53
624,"2016-06-01 00:00:00","BTC",531.106995,543.080017,525.635986,536.919983,536.919983,86061800,1.09
625,"2016-06-02 00:00:00","BTC",536.515015,540.35199,533.078003,537.971985,537.971985,60378200,0.27
626,"2016-06-03 00:00:00","BTC",537.682007,574.638,536.919983,569.19397,569.19397,122020000,5.86
627,"2016-06-04 00:00:00","BTC",569.705017,590.132019,564.237976,572.72699,572.72699,94925296,0.53
628,"2016-06-05 00:00:00","BTC",573.307983,582.807983,569.177979,574.97699,574.97699,68874096,0.29
629,"2016-06-06 00:00:00","BTC",574.60199,586.469971,574.60199,585.536987,585.536987,72138896,1.9
630,"2016-06-07 00:00:00","BTC",585.445007,590.258972,567.513977,576.596985,576.596985,107770000,-1.51
631,"2016-06-08 00:00:00","BTC",577.166992,582.838989,573.130005,581.64502,581.64502,80265800,0.78
632,"2016-06-09 00:00:00","BTC",582.203003,582.203003,570.950989,574.630005,574.630005,71301000,-1.3
633,"2016-06-10 00:00:00","BTC",575.836975,579.127014,573.325012,577.469971,577.469971,66991900,0.28
634,"2016-06-11 00:00:00","BTC",578.674011,607.116028,578.674011,606.72699,606.72699,82357000,4.85
635,"2016-06-12 00:00:00","BTC",609.684021,684.843994,607.039001,672.783997,672.783997,277084992,10.35
636,"2016-06-13 00:00:00","BTC",671.653992,716.004028,664.487,704.375977,704.375977,243295008,4.87
637,"2016-06-14 00:00:00","BTC",704.504028,704.504028,662.804016,685.559021,685.559021,186694000,-2.69
638,"2016-06-15 00:00:00","BTC",685.684998,696.302979,672.560974,694.468994,694.468994,99223800,1.28
639,"2016-06-16 00:00:00","BTC",696.52301,773.721985,696.52301,766.307983,766.307983,271633984,10.02
640,"2016-06-17 00:00:00","BTC",768.487,775.356018,716.55603,748.908997,748.908997,363320992,-2.55
641,"2016-06-18 00:00:00","BTC",748.755981,777.98999,733.929016,756.22699,756.22699,252718000,1
642,"2016-06-19 00:00:00","BTC",756.687988,766.620972,745.627991,763.781006,763.781006,136184992,0.94
643,"2016-06-20 00:00:00","BTC",763.927002,764.083984,732.72699,737.226013,737.226013,174511008,-3.5
644,"2016-06-21 00:00:00","BTC",735.882996,735.882996,639.070007,666.651978,666.651978,309944000,-9.41
645,"2016-06-22 00:00:00","BTC",665.914978,678.669983,587.482971,596.116028,596.116028,266392992,-10.48
646,"2016-06-23 00:00:00","BTC",597.442993,629.327026,558.138977,623.97699,623.97699,253462000,4.44
647,"2016-06-24 00:00:00","BTC",625.575012,681.72699,625.271973,665.299011,665.299011,224316992,6.35
648,"2016-06-25 00:00:00","BTC",665.281006,691.731018,646.559021,665.122986,665.122986,126656000,-0.02
649,"2016-06-26 00:00:00","BTC",665.93103,665.97998,616.934021,629.367004,629.367004,109225000,-5.49
650,"2016-06-27 00:00:00","BTC",629.348999,655.275024,620.523987,655.275024,655.275024,122134000,4.12
651,"2016-06-28 00:00:00","BTC",658.10199,659.247986,637.77301,647.000977,647.000977,138384992,-1.69
652,"2016-06-29 00:00:00","BTC",644.122009,644.682007,628.283997,639.890015,639.890015,142456000,-0.66
653,"2016-06-30 00:00:00","BTC",640.591003,675.403015,636.607971,673.336975,673.336975,138980000,5.11
654,"2016-07-01 00:00:00","BTC",672.515015,686.153992,669.593994,676.296021,676.296021,134431008,0.56
655,"2016-07-02 00:00:00","BTC",676.734009,703.702026,676.398987,703.702026,703.702026,112354000,3.99
656,"2016-07-03 00:00:00","BTC",704.968018,704.968018,649.008972,658.664001,658.664001,129512000,-6.57
657,"2016-07-04 00:00:00","BTC",658.804016,683.661987,650.507996,683.661987,683.661987,92008400,3.77
658,"2016-07-05 00:00:00","BTC",683.208984,683.491028,665.065979,670.627014,670.627014,130476000,-1.84
659,"2016-07-06 00:00:00","BTC",670.41803,681.89801,670.41803,677.330994,677.330994,134960992,1.03
660,"2016-07-07 00:00:00","BTC",678.090027,682.432007,611.833984,640.562012,640.562012,258091008,-5.53
661,"2016-07-08 00:00:00","BTC",640.687988,666.70697,636.46698,666.52301,666.52301,141970000,4.03
662,"2016-07-09 00:00:00","BTC",666.383972,666.383972,633.398987,650.960022,650.960022,180536000,-2.31
663,"2016-07-10 00:00:00","BTC",650.598999,652.294006,641.263977,649.359985,649.359985,102532000,-0.19
664,"2016-07-11 00:00:00","BTC",648.484009,659.629028,644.97998,647.658997,647.658997,107910000,-0.13
665,"2016-07-12 00:00:00","BTC",648.28302,675.258972,646.778992,664.551025,664.551025,138172992,2.51
666,"2016-07-13 00:00:00","BTC",664.796997,668.700012,654.468018,654.468018,654.468018,131449000,-1.55
667,"2016-07-14 00:00:00","BTC",652.922974,662.901978,652.922974,658.078003,658.078003,98511400,0.79
668,"2016-07-15 00:00:00","BTC",659.171021,667.077026,659.039978,663.255005,663.255005,81673104,0.62
669,"2016-07-16 00:00:00","BTC",663.781006,666.460022,659.333984,660.767029,660.767029,50330200,-0.45
670,"2016-07-17 00:00:00","BTC",661.992981,682.36499,661.992981,679.458984,679.458984,74407904,2.64
671,"2016-07-18 00:00:00","BTC",679.809021,681.554993,668.625,673.106018,673.106018,69465000,-0.99
672,"2016-07-19 00:00:00","BTC",672.737976,673.276978,667.632019,672.864014,672.864014,61203300,0.02
673,"2016-07-20 00:00:00","BTC",672.80603,672.929016,663.359985,665.684998,665.684998,94636400,-1.06
674,"2016-07-21 00:00:00","BTC",665.228027,666.218994,660.414978,665.012024,665.012024,60491800,-0.03
675,"2016-07-22 00:00:00","BTC",664.921997,666.583008,646.721985,650.619019,650.619019,134169000,-2.15
676,"2016-07-23 00:00:00","BTC",650.726013,656.366028,648.523987,655.55603,655.55603,69532200,0.74
677,"2016-07-24 00:00:00","BTC",655.409973,663.109985,652.79303,661.284973,661.284973,118184000,0.9
678,"2016-07-25 00:00:00","BTC",661.263,661.828003,653.39502,654.096985,654.096985,78176496,-1.08
679,"2016-07-26 00:00:00","BTC",654.226013,656.224976,645.879028,651.783997,651.783997,225135008,-0.37
680,"2016-07-27 00:00:00","BTC",651.627014,657.455994,648.447021,654.35199,654.35199,147460992,0.42
681,"2016-07-28 00:00:00","BTC",654.492004,657.594971,654.492004,655.034973,655.034973,86428400,0.08
682,"2016-07-29 00:00:00","BTC",655.111023,657.796021,654.786011,656.992004,656.992004,60703500,0.29
683,"2016-07-30 00:00:00","BTC",657.012024,658.223022,654.208984,655.046997,655.046997,38456100,-0.3
684,"2016-07-31 00:00:00","BTC",655.099976,655.284973,624.36499,624.68103,624.68103,110818000,-4.64
685,"2016-08-01 00:00:00","BTC",624.60199,626.119019,605.883972,606.271973,606.271973,121887000,-2.93
686,"2016-08-02 00:00:00","BTC",606.396973,612.848022,531.333984,547.465027,547.465027,330932992,-9.72
687,"2016-08-03 00:00:00","BTC",548.656006,573.359985,541.546997,566.35498,566.35498,207982000,3.23
688,"2016-08-04 00:00:00","BTC",566.328979,579.495972,565.776978,578.289001,578.289001,125292000,2.11
689,"2016-08-05 00:00:00","BTC",578.281006,578.281006,569.981995,575.04303,575.04303,66127900,-0.56
690,"2016-08-06 00:00:00","BTC",575.030029,588.395996,569.468994,587.778015,587.778015,80797296,2.22
691,"2016-08-07 00:00:00","BTC",587.770996,597.513,586.815979,592.690002,592.690002,82398400,0.84
692,"2016-08-08 00:00:00","BTC",592.736023,592.994019,588.046997,591.054016,591.054016,61194100,-0.28
693,"2016-08-09 00:00:00","BTC",591.038025,591.091003,584.79303,587.801025,587.801025,92228096,-0.55
694,"2016-08-10 00:00:00","BTC",587.64801,599.984009,586.370972,592.103027,592.103027,102905000,0.76
695,"2016-08-11 00:00:00","BTC",592.124023,597.541992,589.119995,589.119995,589.119995,74514400,-0.51
696,"2016-08-12 00:00:00","BTC",588.797974,589.909973,583.810974,587.559021,587.559021,69218000,-0.21
697,"2016-08-13 00:00:00","BTC",587.356995,589.773987,584.979004,585.588013,585.588013,43563000,-0.3
698,"2016-08-14 00:00:00","BTC",585.588989,585.666016,564.781006,570.473022,570.473022,60851100,-2.58
699,"2016-08-15 00:00:00","BTC",570.494019,573.580017,563.23999,567.23999,567.23999,57262300,-0.57
700,"2016-08-16 00:00:00","BTC",567.242981,581.737976,566.716003,577.439026,577.439026,58405200,1.8
701,"2016-08-17 00:00:00","BTC",577.760986,580.893982,571.429993,573.216003,573.216003,54443000,-0.79
702,"2016-08-18 00:00:00","BTC",573.70697,577.791992,573.429993,574.317993,574.317993,59896600,0.11
703,"2016-08-19 00:00:00","BTC",574.338989,578.237976,574.182007,575.630005,575.630005,50631600,0.22
704,"2016-08-20 00:00:00","BTC",576.083984,582.817993,575.45697,581.697021,581.697021,45301400,0.97
705,"2016-08-21 00:00:00","BTC",581.939026,584.15802,580.218018,581.307983,581.307983,38299400,-0.11
706,"2016-08-22 00:00:00","BTC",581.310974,588.447998,580.593994,586.752991,586.752991,72844000,0.94
707,"2016-08-23 00:00:00","BTC",586.770996,589.473999,581.633972,583.414978,583.414978,85349200,-0.57
708,"2016-08-24 00:00:00","BTC",583.411987,583.590027,579.85498,580.182007,580.182007,56328200,-0.55
709,"2016-08-25 00:00:00","BTC",580.179993,580.450989,575.166992,577.760986,577.760986,136130000,-0.42
710,"2016-08-26 00:00:00","BTC",577.752991,580.622986,576.857971,579.651001,579.651001,48856800,0.33
711,"2016-08-27 00:00:00","BTC",579.452026,579.844971,568.630005,569.947021,569.947021,59698300,-1.64
712,"2016-08-28 00:00:00","BTC",569.830017,574.038025,569.73999,573.911987,573.911987,86301600,0.72
713,"2016-08-29 00:00:00","BTC",574.070984,576.278015,573.465027,574.106995,574.106995,110398000,0.01
714,"2016-08-30 00:00:00","BTC",574.114014,578.356995,574.114014,577.502991,577.502991,70342400,0.59
715,"2016-08-31 00:00:00","BTC",577.591003,577.861023,573.642029,575.471985,575.471985,75840896,-0.37
716,"2016-09-01 00:00:00","BTC",575.546021,576.310974,571.814026,572.302979,572.302979,76923400,-0.56
717,"2016-09-02 00:00:00","BTC",572.409973,575.643005,570.810974,575.536987,575.536987,79910800,0.55
718,"2016-09-03 00:00:00","BTC",575.554993,599.5,574.05603,598.211975,598.211975,159014000,3.94
719,"2016-09-04 00:00:00","BTC",598.590027,611.836975,596.848022,608.633972,608.633972,97942896,1.68
720,"2016-09-05 00:00:00","BTC",608.98999,609.054993,602.242004,606.590027,606.590027,82446800,-0.39
721,"2016-09-06 00:00:00","BTC",606.505981,610.830017,605.091003,610.435974,610.435974,78529104,0.65
722,"2016-09-07 00:00:00","BTC",610.572998,614.544983,608.513,614.544006,614.544006,75032400,0.65
723,"2016-09-08 00:00:00","BTC",614.63501,628.77002,613.843994,626.315979,626.315979,86713000,1.9
724,"2016-09-09 00:00:00","BTC",626.35199,626.830017,620.263,622.861023,622.861023,64550200,-0.56
725,"2016-09-10 00:00:00","BTC",622.927002,625.094971,622.39502,623.508972,623.508972,45016800,0.09
726,"2016-09-11 00:00:00","BTC",623.424011,628.817993,600.505981,606.718994,606.718994,73610800,-2.68
727,"2016-09-12 00:00:00","BTC",607.005005,608.458984,605.411011,608.242981,608.242981,72812304,0.2
728,"2016-09-13 00:00:00","BTC",608.025024,611.192993,606.924988,609.241028,609.241028,86920600,0.2
729,"2016-09-14 00:00:00","BTC",608.841003,611.952026,608.409973,610.684021,610.684021,47877700,0.3
